original_index,product_id,label_extracted,color1_name,color1_weight,color2_name,color2_weight,color3_name,color3_weight
888,258821981,none,khaki,0.2760198246282882,lavender,0.260770110560427,khaki,0.18261532596263821
9091,105477921,none,pink,0.29427012278308323,brown,0.2907230559345157,tan,0.14924965893587994
1758,325302743,none,brown,0.2408493992735401,black,0.21765856384464935,lavender,0.03716121821737916
10069,110703321,none,silver,0.8458,tan,0.0574,tan,0.0526
2082,325237403,none,silver,0.4309049002906103,brown,0.1006112836957611,tan,0.06854394227878545
7630,114032924,none,teal,0.4375231738969225,royal_blue,0.3173896922506489,gray,0.10863922877271041
5475,325101767,none,tan,0.3131,gray,0.3089,gray,0.1779
8323,113471861,none,silver,0.5542673107890499,navy,0.16553945249597424,gold,0.10869565217391304
5303,297748012,none,purple,0.49260548064375814,gray,0.1722488038277512,gray,0.16811657242279252
7905,106785758,none,gray,0.2680826636050517,brown,0.23880597014925373,tan,0.19460390355912743
8983,114114807,none,pink,0.3924745231251633,coral,0.2780245623203554,crimson,0.12464071073948263
9325,113900611,none,pink,0.38338658146964855,pink,0.23855165069222578,salmon,0.20021299254526093
9844,112725495,none,tan,0.29875,tan,0.227,khaki,0.2115
7992,113186631,none,lavender,0.319751166407465,sky_blue,0.29486780715396577,teal,0.22208398133748056
2046,317193591,none,black,0.4465128474043,brown,0.18274777136864184,gray,0.16727844782380702
9049,112374091,none,lavender,0.24973794549266248,royal_blue,0.23846960167714884,gray,0.2319182389937107
11924,106898630,none,navy,0.5037144702842378,royal_blue,0.2454780361757106,brown,0.08672480620155039
370,254333318,none,silver,0.4059040590405904,lavender,0.2551396942540854,lavender,0.22140221402214022
10283,113608426,none,lavender,0.41731105013719133,sky_blue,0.2596657520578698,silver,0.2037914691943128
10059,100686151,none,teal,0.5150421179302046,teal,0.19810469314079424,sky_blue,0.1341756919374248
11709,113918176,none,black,0.39471122647631407,teal,0.30970149253731344,gray,0.15330953926022065
3995,305782747,none,lavender,0.4615251599515822,khaki,0.20162545391665226,silver,0.1540722808231022
8607,112134548,none,teal,0.41986957125017343,tan,0.2510059664215346,silver,0.13223255168586096
7679,110389926,none,black,0.28820678513731823,navy,0.24491114701130856,navy,0.23376413570274637
10210,113264934,none,orange,0.40224089635854343,olive,0.18599439775910365,tan,0.17684407096171803
7053,108447120,none,lavender,0.341000807102502,silver,0.2570621468926554,gray,0.1553672316384181
11416,111458209,none,teal,0.5333450333450334,teal,0.1770796770796771,lavender,0.15093015093015094
8669,108631509,none,teal,0.40494155940227844,coral,0.24545051043053706,brown,0.15031809439266164
10449,112493962,none,blue,0.33259371715520264,cyan,0.2293588695550625,sky_blue,0.20810463622562186
10926,114163351,none,brown,0.4407082521117609,tan,0.19070825211176087,gray,0.15886939571150097
11753,110168621,none,salmon,0.4367917401158398,coral,0.23268698060941828,purple,0.12880886426592797
4619,315973558,none,lavender,0.4135233305392568,sky_blue,0.3500977926795194,gray,0.10952780106174909
7951,114160432,none,gray,0.28794512551079976,crimson,0.23044366608289552,teal,0.21482778750729714
6678,325340904,none,gray,0.3132340303637926,black,0.2701231738756803,brown,0.26124319679175023
7246,106852607,none,purple,0.3195193171608266,gray,0.29335130278526506,crimson,0.17486522911051214
7367,113243130,none,gold,0.37947122861586313,gold,0.2737169517884914,orange,0.1906687402799378
1015,313521803,none,lavender,0.318334131163236,tan,0.22139779798946865,purple,0.2125418860698899
8287,114189585,none,silver,0.4650375939849624,silver,0.21428571428571427,dark_green,0.1793233082706767
9843,113627070,none,lavender,0.4447719515978902,royal_blue,0.16009928637914986,khaki,0.13419174681973317
6079,299269921,none,tan,0.37919564560024194,coral,0.3138796492289084,coral,0.18203810099788328
9100,105557737,none,navy,0.5038682305964562,teal,0.16595957075118542,gray,0.14724232592962316
264,325091765,none,black,0.26559766763848397,silver,0.2618075801749271,gray,0.2110787172011662
10396,113654730,none,purple,0.3154041115178823,gray,0.23204731061672768,silver,0.17234581807941424
11765,113242938,none,brown,0.2975646879756469,black,0.2549467275494673,silver,0.17732115677321156
4425,314428849,none,sky_blue,0.3836745546397235,lavender,0.2672161659133209,silver,0.2012762563148099
10205,111857285,none,lavender,0.4119774919614148,khaki,0.3866559485530547,silver,0.10088424437299036
10181,112010369,none,dark_green,0.5701336958984817,coral,0.17244504871969182,gray,0.14140040788579197
11523,113937158,none,crimson,0.5301560522986082,silver,0.18979333614508645,coral,0.10206663854913539
12381,110966076,none,black,0.49318257399401394,tan,0.17714222370025495,coral,0.11960979935705576
8324,110533781,none,royal_blue,0.3136342484876687,lavender,0.1850860865518846,navy,0.18322475570032573
9403,111944400,none,gold,0.4080964685615848,lavender,0.23410852713178296,khaki,0.17123169681309217
10010,110696336,none,silver,0.862,tan,0.0459,salmon,0.0328
7265,100756526,none,lavender,0.5852500912741877,silver,0.1285140562248996,gray,0.12814895947426067
1795,289546096,none,lavender,0.4860986547085202,crimson,0.17130044843049327,salmon,0.12615844544095664
11592,112643289,none,pink,0.40942687507573006,tan,0.22961347388828304,orange,0.21628498727735368
1803,317420421,none,pink,0.33490110950313556,coral,0.2592860588519055,orange,0.23914616497829233
10994,109159875,none,lavender,0.2729766803840878,black,0.198079561042524,brown,0.18271604938271604
7772,110756191,none,orange,0.585530005608525,coral,0.18059450364554122,pink,0.13909141895681434
3544,311215607,none,silver,0.3927139037433155,lavender,0.29378342245989303,silver,0.15775401069518716
8001,109632571,none,pink,0.4901889534883721,brown,0.15388808139534885,crimson,0.12663517441860464
1374,325086498,none,pink,0.2997095326115659,silver,0.27330340639028256,brown,0.13704779508846052
854,264911658,none,lavender,0.38680738786279684,silver,0.24670184696569922,crimson,0.09894459102902374
7874,111873445,none,lavender,0.47055798405759836,silver,0.2087940344561584,tan,0.14399588583183337
9591,112070257,none,olive,0.42062067196717107,coral,0.28327776352911005,tan,0.13734290843806105
5115,325237819,none,gray,0.37410071942446044,crimson,0.31101272827891535,black,0.13613724405091313
1266,260567036,none,navy,0.30287713841368585,navy,0.25077760497667184,crimson,0.20820373250388802
8635,113908200,none,crimson,0.2793544796883695,silver,0.19833055091819699,salmon,0.19387868670005565
9983,102503768,none,lavender,0.29585492227979276,silver,0.28160621761658033,purple,0.1660621761658031
11208,110787094,none,lavender,0.3769261161596207,tan,0.22125642038719873,sky_blue,0.17661003555906757
12230,114207561,none,lavender,0.4871682706328376,silver,0.25809273840769903,lime,0.09113444152814232
10569,110722725,none,teal,0.26862745098039215,gray,0.2650326797385621,silver,0.20555555555555555
9409,100731871,none,silver,0.33844086021505376,orange,0.25725806451612904,tan,0.2561827956989247
10053,100684964,none,lavender,0.3323493234932349,lime,0.28364083640836407,crimson,0.13751537515375153
9165,107329130,none,purple,0.36727024256918345,lavender,0.22218426147363626,silver,0.22036214554151007
11087,106315975,none,crimson,0.5526278709313794,brown,0.15471325912357334,salmon,0.13104128505002113
9191,113535546,none,silver,0.49580184718723763,tan,0.31066330814441645,lavender,0.13602015113350127
10914,107626290,none,dark_green,0.3026720847186307,black,0.25095431597093953,gray,0.21733776628494028
10718,112945615,none,tan,0.29088804365801224,khaki,0.2545063667934513,lavender,0.22060525880601953
8032,109718796,none,silver,0.3555853740355585,royal_blue,0.29285474672928546,teal,0.17544448171754445
12451,106824817,none,crimson,0.3993702440304382,brown,0.213329834689058,lime,0.16819732353712935
7790,113325522,none,navy,0.49154120751202857,royal_blue,0.24864193698587614,sky_blue,0.10895545553313674
3076,325116370,none,gold,0.6861150070126227,lavender,0.14446002805049088,khaki,0.09481065918653576
11980,108399439,none,brown,0.3349106203995794,brown,0.2951279355064844,gray,0.1717490361023484
9942,104612571,none,purple,0.35635964912280704,silver,0.22039473684210525,brown,0.15515350877192982
7280,100002685,none,orange,0.3368495077355837,black,0.24135021097046414,tan,0.17665260196905766
7385,100682045,none,red,0.26292407108239096,gray,0.24232633279483037,crimson,0.22132471728594508
7479,113685923,none,green,0.43976470588235295,lime,0.24823529411764705,lavender,0.18658823529411764
10665,113991357,none,lavender,0.3343047460449625,dark_red,0.1835970024979184,royal_blue,0.16611157368859283
10393,110382644,none,silver,0.48693496090024796,coral,0.1909212283044059,lavender,0.17661644096891094
1013,325362338,none,brown,0.38852971845672574,gray,0.33764337851929094,silver,0.12575599582898853
5906,310105950,none,navy,0.23191027496382055,silver,0.20911722141823444,navy,0.20477568740955138
3241,325088582,none,brown,0.23947880784783585,silver,0.20907593230492735,lavender,0.2087763965852928
7047,109561910,none,silver,0.4607819621012233,silver,0.20748380906692251,hot_pink,0.15111537538978173
8284,105486254,none,lavender,0.6127337351259465,red,0.17462525112038324,salmon,0.08174934322361305
8034,110387120,none,lavender,0.5757874015748031,crimson,0.1235236220472441,royal_blue,0.10728346456692914
7122,112729066,none,salmon,0.34717578743621325,lavender,0.25778638043286994,crimson,0.22734471229984163
11267,113506788,none,lavender,0.7490187527256869,hot_pink,0.12603576101177497,pink,0.07806367204535543
6481,253541225,none,pink,0.41736422036207904,purple,0.2947245474012069,lavender,0.181234183375511
8574,114125872,none,gold,0.2722564734895191,royal_blue,0.2623921085080148,gray,0.230826140567201
9524,113654668,none,purple,0.511314809510169,coral,0.1598395875107419,gray,0.1395015754798052
806,252223333,none,lavender,0.3560404470463012,pink,0.27088877062267164,tan,0.20915380521554017
11999,113251771,none,olive,0.29793598564163926,orange,0.215973676338618,silver,0.21208495363446006
8852,114196646,none,black,0.28883774453394706,gray,0.2859608745684695,hot_pink,0.15362485615650173
11922,114198748,none,gray,0.2524271844660194,coral,0.24104452628054904,brown,0.21024439236692333
8309,112134273,none,dark_green,0.29541008276899927,gold,0.27780285929270127,coral,0.15184349134687736
2324,315382497,none,lavender,0.539757767245919,lavender,0.24855186940494997,silver,0.1569246972090574
1517,325237785,none,brown,0.3016333938294011,black,0.25372050816696917,sky_blue,0.1705989110707804
8695,113139210,none,lavender,0.4628796400449944,silver,0.1920697412823397,crimson,0.16676040494938132
10624,105485964,none,lavender,0.6247544204322201,red,0.17413823897124486,salmon,0.07858546168958742
9347,105808161,none,dark_green,0.3895843765648473,sky_blue,0.22684026039058588,lavender,0.15690201969621098
2017,312216683,none,brown,0.31233123312331235,black,0.2706270627062706,coral,0.20582058205820583
11179,113738141,none,pink,0.33433734939759036,silver,0.21987951807228914,silver,0.19126506024096385
10226,111874034,none,coral,0.5419154800183739,crimson,0.1568672485071199,salmon,0.1310289389067524
11165,113431894,none,lavender,0.39079925650557623,coral,0.22800495662949194,silver,0.16991945477075587
55,299250499,none,lavender,0.26858345021037866,dark_red,0.2643758765778401,silver,0.19845722300140253
10454,112316077,none,crimson,0.38791286015460297,silver,0.21257905832747717,coral,0.14617006324666199
8766,109929083,none,tan,0.4798723613156603,pink,0.28375061364752086,navy,0.12002945508100148
2712,325086190,none,lavender,0.15195716395864106,black,0.10838257016248154,silver,0.0939807976366322
7352,112936920,none,pink,0.4558330795004569,tan,0.27809929942126105,crimson,0.16143770941212307
3077,325317937,none,lavender,0.6233120113717129,silver,0.1122956645344705,silver,0.10894507056553965
7500,113933202,none,gold,0.4030067895247333,silver,0.2261558357581636,purple,0.1471063692208212
7065,110426037,none,lavender,0.29555621831195944,gray,0.19862809424396063,purple,0.19296152699075456
8553,114260695,none,lavender,0.3600148920327625,gold,0.23938942665673865,brown,0.193596425912137
7692,112043777,none,teal,0.44416094210009816,teal,0.23434739941118743,silver,0.13738959764474976
9846,113538000,none,lavender,0.5123126338329764,pink,0.27275160599571735,silver,0.08003211991434689
11194,112681031,none,coral,0.4818330605564648,coral,0.15548281505728315,pink,0.14942716857610475
4215,299269253,none,tan,0.3412526997840173,tan,0.3054612773835236,pink,0.14933662449861154
11782,113120148,none,sky_blue,0.5534024335286165,gray,0.15712783536127384,lavender,0.10620399579390116
9918,105753341,none,lavender,0.4377646062658764,purple,0.19729043183742592,silver,0.17866215071972905
3748,325308108,none,gray,0.4137392661982826,brown,0.14285714285714285,dark_red,0.10694769711163153
8959,108043934,none,orange,0.4929495396806899,coral,0.23272345880433515,tan,0.11688614380608321
7542,113535651,none,silver,0.5575583777140516,pink,0.09217533797623925,gray,0.06349856616140925
8280,112252368,none,cyan,0.5580636743215032,purple,0.1458768267223382,silver,0.10464509394572025
9537,111119215,none,orange,0.42692418564427786,olive,0.2251369270683194,pink,0.17281637359469587
12005,104467289,none,lavender,0.34534225424601134,tan,0.27689140504374676,tan,0.18991250643335048
8742,112331322,none,navy,0.28342245989304815,sky_blue,0.21724598930481284,royal_blue,0.21407085561497327
11196,113396540,none,pink,0.4613583138173302,tan,0.22898776997137654,dark_green,0.1891751236013531
11685,112673461,none,black,0.3632225762403277,lavender,0.2942649066909422,brown,0.12608101957214382
7106,100764892,none,lavender,0.3478866697631212,crimson,0.2368787738039944,silver,0.2145843009753832
9609,107963085,none,orange,0.536393648797359,coral,0.17654456846407798,pink,0.11397578997013048
4561,314304777,none,lavender,0.2829226847918437,dark_green,0.2183517417162277,gray,0.21127159444916455
8916,114195571,none,gold,0.3592938733125649,khaki,0.19418483904465214,pink,0.18103149878850813
9318,114227916,none,gray,0.3101307189542484,tan,0.2833333333333333,lavender,0.19297385620915034
7593,100691769,none,teal,0.36628377285228925,orange,0.2564309982203527,pink,0.20740980423879632
4267,277031078,none,lavender,0.5130574527922861,sky_blue,0.15226998794696664,crimson,0.14182402571313782
11566,113163421,none,lavender,0.3880224578914535,dark_green,0.19110002079434393,silver,0.16781035558328133
10848,113582781,none,coral,0.37991021324354657,brown,0.18967452300785634,silver,0.17059483726150393
4419,325086400,none,lavender,0.2549019607843137,khaki,0.21399594320486814,silver,0.20453008789722785
11804,111611496,none,pink,0.47234475738038684,silver,0.2178486596538853,purple,0.11605022056328469
10817,100731185,none,orange,0.3718961625282167,tan,0.24576749435665915,khaki,0.2076749435665914
7453,110992565,none,lavender,0.3167486786950975,tan,0.22689994532531438,lime,0.21396026972844906
3872,325086191,none,black,0.28897978825794035,gray,0.17613089509143406,silver,0.17059672762271416
1212,325088994,none,gray,0.31588089330024816,lavender,0.17518610421836228,coral,0.12183622828784119
11241,110455735,none,teal,0.325824935783442,lavender,0.18553645524599882,crimson,0.17565698478561548
11408,111874157,none,black,0.2694045174537988,brown,0.25051334702258726,silver,0.21519507186858317
8051,114206314,none,silver,0.41075336042513283,silver,0.2728977805564239,teal,0.17536730228196312
17,325249430,none,lavender,0.37129164764947514,gray,0.3160657234139662,crimson,0.081926061159288
11118,113549235,none,brown,0.4893836322407751,gray,0.24757781900639045,gray,0.10616367759224903
1154,313941496,none,lavender,0.3395565927654609,silver,0.2581680280046674,lavender,0.22870478413068845
11741,110893639,none,salmon,0.41187824795842615,lavender,0.33511507052709727,coral,0.11878247958426132
7899,104465638,none,gray,0.2901741702267499,silver,0.2605980939861978,lavender,0.2122905027932961
3654,325344000,none,lavender,0.32981049562682213,gray,0.2713192419825073,sky_blue,0.22685860058309038
